Order_ID,Customer_ID,City,Category,Payment_Mode,Order_Date,Scheduled_Delivery_Days,Actual_Delivery_Days,Delivery_Date,Order_Value,Discount_Applied,Discount_Amount,Final_Amount,Returned,Return_Reason,Delay
2193,1039,Chicago,Sports,Debit Card,2022-02-01,8,9,2022-02-10,352.39,0.27,95.15,257.24,0,Not Returned,1
2194,2560,Boston,Home Appliances,UPI,2022-03-28,6,8,2022-04-05,263.57,0.09,23.72,239.85,0,Not Returned,2
2195,4332,Boston,Books,COD,2022-06-09,3,5,2022-06-14,453.24,0.21,95.18,358.06,1,No Longer Needed,2
2196,2418,New York,Home Appliances,COD,2022-03-13,1,3,2022-03-16,202.73,0.1,20.27,182.46,0,Not Returned,2
2197,1954,Chicago,Electronics,COD,2022-01-22,8,9,2022-01-31,268.95,0.13,34.96,233.99,0,Not Returned,1
2198,4297,Seattle,Sports,UPI,2022-08-26,5,4,2022-08-30,376.32,0.07,26.34,349.98,0,Not Returned,-1
2199,1983,Miami,Toys,COD,2022-07-02,7,9,2022-07-11,42.83,0.23,9.85,32.98,0,Not Returned,2
2200,4195,Boston,Toys,COD,2022-05-16,4,3,2022-05-19,46.15,0.22,10.15,36.0,0,Not Returned,-1
2201,1974,Boston,Beauty,COD,2022-02-15,8,7,2022-02-22,121.6,0.01,1.22,120.38,0,Not Returned,-1
2202,1037,Seattle,Home Appliances,COD,2022-01-05,1,1,2022-01-06,90.28,0.02,1.81,88.47,0,Not Returned,0
2203,3375,San Francisco,Home Appliances,Debit Card,2022-01-12,6,5,2022-01-17,23.09,0.28,6.47,16.62,0,Not Returned,-1
2204,2274,Chicago,Beauty,Net Banking,2022-01-27,8,9,2022-02-05,319.04,0.27,86.14,232.9,1,Defective,1
2205,4972,New York,Clothing,Debit Card,2022-03-25,7,9,2022-04-03,402.05,0.15,60.31,341.74,0,Not Returned,2
2206,2199,Boston,Books,COD,2022-02-05,6,6,2022-02-11,479.42,0.15,71.91,407.51,0,Not Returned,0
2207,2625,New York,Books,Credit Card,2022-02-21,5,6,2022-02-27,231.63,0.24,55.59,176.04,0,Not Returned,1
2208,1913,New York,Clothing,Credit Card,2022-05-10,3,3,2022-05-13,154.27,0.04,6.17,148.1,0,Not Returned,0
2209,1453,Miami,Clothing,UPI,2022-03-15,7,9,2022-03-24,434.67,0.2,86.93,347.74,0,Not Returned,2
2210,1036,Dallas,Electronics,Debit Card,2022-09-05,1,1,2022-09-06,425.31,0.14,59.54,365.77,0,Not Returned,0
2211,4387,Boston,Beauty,UPI,2022-01-12,9,7,2022-01-19,319.92,0.22,70.38,249.54,0,Not Returned,-2
2212,2711,Houston,Sports,UPI,2022-02-24,5,3,2022-02-27,151.11,0.01,1.51,149.6,0,Not Returned,-2
2213,4020,San Francisco,Books,Credit Card,2022-12-02,1,2,2022-12-04,456.09,0.18,82.1,373.99,1,Late Delivery,1
2214,1795,New York,Clothing,Debit Card,2022-09-11,6,5,2022-09-16,105.63,0.17,17.96,87.67,0,Not Returned,-1
2215,1972,Boston,Clothing,Net Banking,2022-06-08,6,5,2022-06-13,40.95,0.25,10.24,30.71,0,Not Returned,-1
2216,1592,San Francisco,Beauty,Debit Card,2022-04-01,1,2,2022-04-03,402.38,0.2,80.48,321.9,0,Not Returned,1
2217,2137,Houston,Toys,UPI,2022-06-09,10,8,2022-06-17,290.56,0.26,75.55,215.01,0,Not Returned,-2
2218,4111,Boston,Sports,COD,2022-11-16,1,2,2022-11-18,138.3,0.27,37.34,100.96,0,Not Returned,1
2219,2324,Chicago,Clothing,UPI,2022-04-14,6,8,2022-04-22,342.03,0.12,41.04,300.99,1,Size Issue,2
2220,3271,New York,Toys,Debit Card,2022-04-01,6,6,2022-04-07,388.02,0.04,15.52,372.5,0,Not Returned,0
2221,1317,Houston,Electronics,Credit Card,2022-11-11,6,4,2022-11-15,425.38,0.19,80.82,344.56,1,No Longer Needed,-2
2222,3396,Chicago,Sports,Debit Card,2022-10-08,4,3,2022-10-11,155.42,0.26,40.41,115.01,0,Not Returned,-1
2223,3162,New York,Toys,Net Banking,2022-12-26,8,9,2023-01-04,32.28,0.02,0.65,31.63,0,Not Returned,1
2224,3745,Los Angeles,Electronics,COD,2022-03-09,6,6,2022-03-15,264.82,0.17,45.02,219.8,0,Not Returned,0
2225,2346,Phoenix,Home Appliances,COD,2022-06-21,6,5,2022-06-26,430.92,0.03,12.93,417.99,0,Not Returned,-1
2226,2591,Seattle,Books,UPI,2022-06-20,4,3,2022-06-23,119.75,0.01,1.2,118.55,0,Not Returned,-1
2227,4111,New York,Clothing,Debit Card,2022-05-23,1,3,2022-05-26,222.14,0.2,44.43,177.71,0,Not Returned,2
2228,2889,Houston,Toys,Credit Card,2022-08-13,7,6,2022-08-19,143.08,0.2,28.62,114.46,1,Defective,-1
2229,3087,Houston,Sports,Net Banking,2022-07-16,5,4,2022-07-20,26.41,0.18,4.75,21.66,0,Not Returned,-1
2230,4930,Phoenix,Electronics,UPI,2022-07-17,5,4,2022-07-21,451.29,0.26,117.34,333.95,1,No Longer Needed,-1
2231,2996,Boston,Books,Debit Card,2022-06-22,8,8,2022-06-30,84.83,0.02,1.7,83.13,1,Wrong Item,0
2232,2772,Seattle,Books,Credit Card,2022-06-02,2,2,2022-06-04,388.05,0.03,11.64,376.41,0,Not Returned,0
2233,2312,San Francisco,Clothing,Debit Card,2022-06-02,7,6,2022-06-08,186.37,0.26,48.46,137.91,0,Not Returned,-1
2234,2285,New York,Toys,Credit Card,2022-01-10,7,9,2022-01-19,153.29,0.15,22.99,130.3,0,Not Returned,2
2235,1215,Boston,Books,Debit Card,2022-07-09,4,3,2022-07-12,471.69,0.08,37.74,433.95,0,Not Returned,-1
2236,4218,Chicago,Clothing,Debit Card,2022-01-12,7,5,2022-01-17,335.46,0.22,73.8,261.66,0,Not Returned,-2
2237,3383,San Francisco,Toys,UPI,2022-01-29,9,7,2022-02-05,349.72,0.27,94.42,255.3,0,Not Returned,-2
2238,4239,Seattle,Toys,Debit Card,2022-02-12,1,1,2022-02-13,384.63,0.21,80.77,303.86,0,Not Returned,0
2239,3139,Boston,Home Appliances,Debit Card,2022-03-29,10,8,2022-04-06,183.65,0.24,44.08,139.57,0,Not Returned,-2
2240,3400,Dallas,Clothing,UPI,2022-12-10,5,6,2022-12-16,290.56,0.08,23.24,267.32,0,Not Returned,1
2241,3618,San Francisco,Beauty,UPI,2022-04-21,3,4,2022-04-25,149.71,0.09,13.47,136.24,1,Late Delivery,1
2242,4642,Miami,Electronics,COD,2022-03-10,5,6,2022-03-16,420.58,0.26,109.35,311.23,0,Not Returned,1
2243,3863,Miami,Beauty,COD,2022-04-29,1,2,2022-05-01,307.67,0.18,55.38,252.29,0,Not Returned,1
2244,2704,New York,Toys,UPI,2022-09-24,5,4,2022-09-28,136.84,0.07,9.58,127.26,1,Defective,-1
2245,3828,New York,Toys,Net Banking,2022-12-29,8,8,2023-01-06,451.88,0.16,72.3,379.58,0,Not Returned,0
2246,1362,New York,Books,Credit Card,2022-09-04,6,4,2022-09-08,298.8,0.21,62.75,236.05,0,Not Returned,-2
2247,3604,Seattle,Books,UPI,2022-11-15,7,5,2022-11-20,257.61,0.07,18.03,239.58,0,Not Returned,-2
2248,4416,Dallas,Books,COD,2022-01-22,4,2,2022-01-24,36.55,0.2,7.31,29.24,0,Not Returned,-2
2249,2716,Boston,Toys,Debit Card,2022-11-22,2,3,2022-11-25,456.7,0.01,4.57,452.13,0,Not Returned,1
2250,2193,Chicago,Clothing,UPI,2022-07-11,1,3,2022-07-14,477.09,0.09,42.94,434.15,0,Not Returned,2
2251,1355,Los Angeles,Sports,UPI,2022-03-31,2,2,2022-04-02,290.05,0.2,58.01,232.04,0,Not Returned,0
2252,1190,Houston,Clothing,COD,2022-05-14,6,8,2022-05-22,232.41,0.04,9.3,223.11,0,Not Returned,2
2253,4738,Chicago,Electronics,COD,2022-12-18,1,3,2022-12-21,192.59,0.07,13.48,179.11,0,Not Returned,2
2254,3469,Boston,Clothing,Net Banking,2022-10-26,3,1,2022-10-27,148.66,0.26,38.65,110.01,1,Size Issue,-2
2255,1699,Dallas,Books,COD,2022-05-05,1,2,2022-05-07,295.77,0.2,59.15,236.62,0,Not Returned,1
2256,3054,Seattle,Home Appliances,COD,2022-12-21,9,8,2022-12-29,81.49,0.15,12.22,69.27,0,Not Returned,-1
2257,3180,San Francisco,Electronics,COD,2022-07-09,1,1,2022-07-10,461.2,0.06,27.67,433.53,1,No Longer Needed,0
2258,4818,Chicago,Beauty,Debit Card,2022-11-19,1,1,2022-11-20,104.46,0.1,10.45,94.01,1,No Longer Needed,0
2259,1556,San Francisco,Home Appliances,UPI,2022-03-23,3,1,2022-03-24,377.85,0.17,64.23,313.62,0,Not Returned,-2
2260,1825,Los Angeles,Electronics,UPI,2022-08-15,6,8,2022-08-23,167.31,0.05,8.37,158.94,0,Not Returned,2
2261,3808,Boston,Electronics,COD,2022-06-29,5,6,2022-07-05,128.51,0.14,17.99,110.52,1,Defective,1
2262,2054,Dallas,Toys,Net Banking,2022-12-22,7,7,2022-12-29,287.78,0.12,34.53,253.25,0,Not Returned,0
2263,3582,Boston,Books,COD,2022-11-20,5,4,2022-11-24,387.26,0.14,54.22,333.04,0,Not Returned,-1
2264,1425,Houston,Toys,Net Banking,2022-11-09,8,8,2022-11-17,368.83,0.03,11.06,357.77,0,Not Returned,0
2265,4465,Seattle,Beauty,UPI,2022-06-01,1,2,2022-06-03,132.2,0.03,3.97,128.23,0,Not Returned,1
2266,3719,Houston,Clothing,Net Banking,2022-06-03,7,9,2022-06-12,178.64,0.29,51.81,126.83,0,Not Returned,2
2267,3410,Boston,Toys,Net Banking,2022-11-01,6,4,2022-11-05,437.04,0.29,126.74,310.3,0,Not Returned,-2
2268,4508,Houston,Beauty,Credit Card,2022-08-09,1,1,2022-08-10,367.16,0.13,47.73,319.43,0,Not Returned,0
2269,4741,Phoenix,Books,Net Banking,2022-10-21,1,2,2022-10-23,362.09,0.24,86.9,275.19,0,Not Returned,1
2270,2574,Boston,Books,Net Banking,2022-02-05,8,8,2022-02-13,149.07,0.2,29.81,119.26,0,Not Returned,0
2271,4998,Dallas,Toys,Debit Card,2022-05-02,7,9,2022-05-11,400.16,0.04,16.01,384.15,0,Not Returned,2
2272,3129,Chicago,Books,UPI,2022-07-01,7,5,2022-07-06,192.04,0.09,17.28,174.76,0,Not Returned,-2
2273,3403,Dallas,Home Appliances,COD,2022-04-06,3,4,2022-04-10,212.67,0.09,19.14,193.53,0,Not Returned,1
2274,4329,Phoenix,Beauty,Credit Card,2022-04-14,7,7,2022-04-21,158.03,0.18,28.45,129.58,1,Size Issue,0
2275,4789,Chicago,Beauty,Net Banking,2022-03-23,3,2,2022-03-25,78.27,0.17,13.31,64.96,0,Not Returned,-1
2276,1588,Phoenix,Electronics,Debit Card,2022-01-24,6,7,2022-01-31,221.79,0.28,62.1,159.69,0,Not Returned,1
2277,3012,Chicago,Sports,Debit Card,2022-06-17,11,9,2022-06-26,28.13,0.24,6.75,21.38,0,Not Returned,-2
2278,2547,Dallas,Clothing,COD,2022-12-04,3,2,2022-12-06,238.84,0.26,62.1,176.74,0,Not Returned,-1
2279,1294,Boston,Books,COD,2022-04-13,6,8,2022-04-21,368.0,0.27,99.36,268.64,0,Not Returned,2
2280,2985,New York,Beauty,UPI,2022-09-21,6,6,2022-09-27,481.16,0.24,115.48,365.68,0,Not Returned,0
2281,2247,Miami,Beauty,Net Banking,2022-08-19,7,6,2022-08-25,57.73,0.1,5.77,51.96,0,Not Returned,-1
2282,2548,Miami,Electronics,Debit Card,2022-07-01,3,4,2022-07-05,155.02,0.06,9.3,145.72,1,No Longer Needed,1
2283,4117,Phoenix,Clothing,Credit Card,2022-04-25,10,9,2022-05-04,257.18,0.17,43.72,213.46,0,Not Returned,-1
2284,2690,Miami,Sports,UPI,2022-09-24,10,8,2022-10-02,101.79,0.21,21.38,80.41,0,Not Returned,-2
2285,2136,Dallas,Sports,Net Banking,2022-12-29,8,7,2023-01-05,76.08,0.12,9.13,66.95,0,Not Returned,-1
2286,2256,San Francisco,Books,COD,2022-08-15,5,5,2022-08-20,237.11,0.25,59.28,177.83,1,Size Issue,0
2287,3064,Phoenix,Sports,Net Banking,2022-08-04,5,5,2022-08-09,298.75,0.29,86.64,212.11,0,Not Returned,0
2288,1359,Chicago,Sports,COD,2022-12-17,1,2,2022-12-19,413.7,0.17,70.33,343.37,0,Not Returned,1
2289,4294,Seattle,Toys,Net Banking,2022-10-25,6,5,2022-10-30,498.95,0.14,69.85,429.1,0,Not Returned,-1
2290,3913,Houston,Clothing,Credit Card,2022-09-19,4,3,2022-09-22,391.65,0.25,97.91,293.74,0,Not Returned,-1
2291,1699,Dallas,Clothing,UPI,2022-01-03,9,7,2022-01-10,126.24,0.01,1.26,124.98,0,Not Returned,-2
2292,1447,Chicago,Toys,COD,2022-11-26,9,9,2022-12-05,379.03,0.04,15.16,363.87,1,Defective,0
2293,3903,San Francisco,Books,Credit Card,2022-12-20,5,6,2022-12-26,277.83,0.25,69.46,208.37,0,Not Returned,1
2294,3412,Seattle,Beauty,Debit Card,2022-11-17,5,7,2022-11-24,236.39,0.22,52.01,184.38,0,Not Returned,2
2295,1674,Miami,Electronics,Credit Card,2022-02-05,8,7,2022-02-12,469.15,0.12,56.3,412.85,0,Not Returned,-1
2296,2007,San Francisco,Books,Credit Card,2022-07-03,5,7,2022-07-10,357.0,0.27,96.39,260.61,0,Not Returned,2
2297,2349,Phoenix,Home Appliances,Credit Card,2022-06-29,5,4,2022-07-03,347.21,0.11,38.19,309.02,0,Not Returned,-1
2298,3514,Los Angeles,Sports,COD,2022-05-05,7,6,2022-05-11,25.64,0.19,4.87,20.77,0,Not Returned,-1
2299,3461,Los Angeles,Toys,Debit Card,2022-06-09,9,7,2022-06-16,435.23,0.19,82.69,352.54,0,Not Returned,-2
2300,4526,Miami,Electronics,UPI,2022-04-22,5,4,2022-04-26,400.78,0.06,24.05,376.73,0,Not Returned,-1
2301,1585,Los Angeles,Beauty,Credit Card,2022-05-14,7,9,2022-05-23,163.49,0.09,14.71,148.78,1,Defective,2
2302,2256,Los Angeles,Beauty,COD,2022-12-01,7,9,2022-12-10,160.21,0.27,43.26,116.95,0,Not Returned,2
2303,2247,Chicago,Clothing,COD,2022-07-21,6,4,2022-07-25,45.67,0.06,2.74,42.93,0,Not Returned,-2
2304,1993,Chicago,Home Appliances,UPI,2022-06-01,10,8,2022-06-09,44.41,0.05,2.22,42.19,0,Not Returned,-2
2305,4902,Houston,Beauty,Net Banking,2022-11-24,6,8,2022-12-02,340.93,0.14,47.73,293.2,0,Not Returned,2
2306,2435,Boston,Home Appliances,Debit Card,2022-12-03,1,2,2022-12-05,109.39,0.03,3.28,106.11,0,Not Returned,1
2307,1571,Miami,Sports,Debit Card,2022-03-18,7,6,2022-03-24,463.3,0.27,125.09,338.21,0,Not Returned,-1
2308,3382,Los Angeles,Clothing,Credit Card,2022-09-22,9,9,2022-10-01,424.35,0.03,12.73,411.62,0,Not Returned,0
2309,2245,Houston,Electronics,Net Banking,2022-09-11,6,8,2022-09-19,187.46,0.18,33.74,153.72,0,Not Returned,2
2310,3084,Miami,Clothing,Debit Card,2022-03-11,1,1,2022-03-12,202.43,0.1,20.24,182.19,0,Not Returned,0
2311,1988,Los Angeles,Sports,Credit Card,2022-01-23,5,5,2022-01-28,177.09,0.24,42.5,134.59,1,Defective,0
2312,1277,Dallas,Toys,Net Banking,2022-12-08,4,5,2022-12-13,64.35,0.18,11.58,52.77,1,Wrong Item,1
2313,2219,New York,Beauty,COD,2022-08-01,9,9,2022-08-10,35.09,0.12,4.21,30.88,0,Not Returned,0
2314,3963,Dallas,Home Appliances,Credit Card,2022-09-30,1,2,2022-10-02,237.02,0.3,71.11,165.91,1,Wrong Item,1
2315,2887,Seattle,Toys,Net Banking,2022-04-08,7,5,2022-04-13,472.66,0.02,9.45,463.21,0,Not Returned,-2
2316,1483,Miami,Sports,UPI,2022-05-03,3,1,2022-05-04,460.28,0.17,78.25,382.03,0,Not Returned,-2
2317,2265,Boston,Beauty,Debit Card,2022-01-25,6,8,2022-02-02,408.72,0.3,122.62,286.1,0,Not Returned,2
2318,4395,Seattle,Books,Credit Card,2022-02-07,8,8,2022-02-15,321.73,0.21,67.56,254.17,0,Not Returned,0
2319,1730,Houston,Home Appliances,COD,2022-09-16,1,2,2022-09-18,430.99,0.22,94.82,336.17,0,Not Returned,1
2320,3239,Houston,Sports,Credit Card,2022-07-14,1,1,2022-07-15,267.23,0.01,2.67,264.56,0,Not Returned,0
2321,2040,Los Angeles,Electronics,Debit Card,2022-09-27,1,3,2022-09-30,106.48,0.01,1.06,105.42,0,Not Returned,2
2322,3571,Seattle,Electronics,Debit Card,2022-09-23,8,9,2022-10-02,348.4,0.01,3.48,344.92,0,Not Returned,1
2323,1917,Los Angeles,Beauty,Net Banking,2022-03-07,5,7,2022-03-14,461.91,0.3,138.57,323.34,1,Defective,2
2324,3448,Miami,Beauty,COD,2022-07-18,7,7,2022-07-25,29.41,0.29,8.53,20.88,0,Not Returned,0
2325,4977,Houston,Electronics,Net Banking,2022-05-22,5,4,2022-05-26,140.69,0.1,14.07,126.62,0,Not Returned,-1
2326,1885,New York,Books,COD,2022-08-29,7,5,2022-09-03,147.41,0.09,13.27,134.14,0,Not Returned,-2
2327,3752,Houston,Clothing,Credit Card,2022-07-28,8,7,2022-08-04,67.54,0.04,2.7,64.84,0,Not Returned,-1
2328,1021,Chicago,Electronics,Credit Card,2022-05-06,1,2,2022-05-08,128.24,0.1,12.82,115.42,0,Not Returned,1
2329,1473,San Francisco,Beauty,Net Banking,2022-09-23,3,3,2022-09-26,204.31,0.11,22.47,181.84,0,Not Returned,0
2330,4191,Boston,Beauty,UPI,2022-12-21,5,3,2022-12-24,471.12,0.22,103.65,367.47,0,Not Returned,-2
2331,3257,Seattle,Books,Debit Card,2022-11-01,5,7,2022-11-08,432.93,0.26,112.56,320.37,0,Not Returned,2
2332,3353,Los Angeles,Electronics,Net Banking,2022-06-25,8,7,2022-07-02,474.08,0.22,104.3,369.78,0,Not Returned,-1
2333,4341,San Francisco,Books,Net Banking,2022-02-16,8,6,2022-02-22,77.87,0.19,14.8,63.07,0,Not Returned,-2
2334,1703,San Francisco,Electronics,Credit Card,2022-03-01,1,1,2022-03-02,33.46,0.23,7.7,25.76,1,Defective,0
2335,1686,Dallas,Clothing,Debit Card,2022-10-08,10,8,2022-10-16,72.74,0.22,16.0,56.74,0,Not Returned,-2
2336,1284,Phoenix,Sports,Net Banking,2022-05-15,3,4,2022-05-19,458.86,0.14,64.24,394.62,0,Not Returned,1
2337,1715,Dallas,Electronics,Credit Card,2022-11-29,10,8,2022-12-07,95.59,0.1,9.56,86.03,0,Not Returned,-2
2338,4747,Dallas,Sports,Credit Card,2022-05-01,6,7,2022-05-08,294.87,0.08,23.59,271.28,0,Not Returned,1
2339,1762,Boston,Electronics,Net Banking,2022-06-16,3,1,2022-06-17,129.24,0.2,25.85,103.39,0,Not Returned,-2
2340,2250,Chicago,Clothing,Net Banking,2022-02-12,9,7,2022-02-19,29.91,0.29,8.67,21.24,0,Not Returned,-2
2341,1947,Houston,Toys,Credit Card,2022-02-15,6,4,2022-02-19,60.62,0.17,10.31,50.31,0,Not Returned,-2
2342,3428,Dallas,Beauty,Net Banking,2022-08-05,4,5,2022-08-10,360.7,0.27,97.39,263.31,1,No Longer Needed,1
2343,3507,Miami,Sports,Debit Card,2022-10-26,4,6,2022-11-01,107.54,0.0,0.0,107.54,0,Not Returned,2
2344,2030,Houston,Books,Credit Card,2022-10-12,6,5,2022-10-17,129.99,0.24,31.2,98.79,0,Not Returned,-1
2345,1028,Chicago,Electronics,Credit Card,2022-12-05,4,2,2022-12-07,201.08,0.26,52.28,148.8,0,Not Returned,-2
2346,1906,Los Angeles,Beauty,Net Banking,2022-04-13,9,8,2022-04-21,335.48,0.19,63.74,271.74,1,Late Delivery,-1
2347,4104,Phoenix,Electronics,Net Banking,2022-03-27,9,8,2022-04-04,245.3,0.28,68.68,176.62,1,No Longer Needed,-1
2348,4717,Houston,Books,Net Banking,2022-07-13,7,5,2022-07-18,473.41,0.18,85.21,388.2,0,Not Returned,-2
2349,3926,Seattle,Clothing,Debit Card,2022-08-02,4,5,2022-08-07,228.41,0.07,15.99,212.42,0,Not Returned,1
2350,3126,Boston,Home Appliances,Credit Card,2022-12-21,7,7,2022-12-28,115.58,0.06,6.93,108.65,0,Not Returned,0
2351,4999,San Francisco,Electronics,UPI,2022-08-14,2,2,2022-08-16,277.35,0.17,47.15,230.2,0,Not Returned,0
2352,3994,Los Angeles,Toys,Debit Card,2022-07-16,5,5,2022-07-21,236.43,0.27,63.84,172.59,0,Not Returned,0
2353,3506,Chicago,Books,Debit Card,2022-06-04,3,1,2022-06-05,397.83,0.02,7.96,389.87,1,Wrong Item,-2
2354,1569,Dallas,Home Appliances,Credit Card,2022-12-04,5,4,2022-12-08,468.86,0.18,84.39,384.47,0,Not Returned,-1
2355,3006,Miami,Electronics,UPI,2022-01-03,8,8,2022-01-11,421.42,0.23,96.93,324.49,0,Not Returned,0
2356,4609,Miami,Sports,Credit Card,2022-11-08,3,1,2022-11-09,206.74,0.03,6.2,200.54,0,Not Returned,-2
2357,4553,Phoenix,Beauty,Debit Card,2022-11-16,3,1,2022-11-17,123.74,0.04,4.95,118.79,0,Not Returned,-2
2358,2453,Chicago,Beauty,Net Banking,2022-10-04,6,4,2022-10-08,458.95,0.11,50.48,408.47,0,Not Returned,-2
2359,1737,Los Angeles,Books,Credit Card,2022-01-24,4,5,2022-01-29,205.25,0.08,16.42,188.83,1,Size Issue,1
2360,4356,Seattle,Sports,Credit Card,2022-05-28,7,9,2022-06-06,389.7,0.06,23.38,366.32,0,Not Returned,2
2361,1515,San Francisco,Clothing,Net Banking,2022-11-04,4,5,2022-11-09,494.97,0.06,29.7,465.27,0,Not Returned,1
2362,3000,Dallas,Home Appliances,UPI,2022-01-13,2,1,2022-01-14,297.17,0.04,11.89,285.28,0,Not Returned,-1
2363,4170,Boston,Books,UPI,2022-08-06,5,3,2022-08-09,250.34,0.18,45.06,205.28,0,Not Returned,-2
2364,3444,New York,Toys,Credit Card,2022-06-20,3,4,2022-06-24,355.94,0.21,74.75,281.19,0,Not Returned,1
2365,4560,New York,Electronics,Net Banking,2022-12-16,7,7,2022-12-23,113.09,0.21,23.75,89.34,0,Not Returned,0
2366,1038,Dallas,Beauty,Credit Card,2022-03-19,1,2,2022-03-21,254.36,0.16,40.7,213.66,0,Not Returned,1
2367,4342,Los Angeles,Electronics,Net Banking,2022-08-27,6,4,2022-08-31,169.92,0.29,49.28,120.64,0,Not Returned,-2
2368,1886,Dallas,Home Appliances,Debit Card,2022-09-02,7,8,2022-09-10,98.83,0.26,25.7,73.13,0,Not Returned,1
2369,3844,Chicago,Sports,Net Banking,2022-04-12,5,5,2022-04-17,312.87,0.29,90.73,222.14,0,Not Returned,0
2370,3204,New York,Sports,Credit Card,2022-01-30,6,6,2022-02-05,296.34,0.12,35.56,260.78,0,Not Returned,0
2371,2098,Phoenix,Books,COD,2022-09-28,2,3,2022-10-01,385.38,0.26,100.2,285.18,1,Size Issue,1
2372,3931,Chicago,Books,UPI,2022-07-22,3,4,2022-07-26,439.03,0.23,100.98,338.05,0,Not Returned,1
2373,2823,New York,Sports,Credit Card,2022-07-31,10,9,2022-08-09,125.78,0.1,12.58,113.2,1,Wrong Item,-1
2374,4201,Seattle,Books,Net Banking,2022-06-02,4,2,2022-06-04,394.26,0.03,11.83,382.43,1,Late Delivery,-2
2375,2710,San Francisco,Sports,Net Banking,2022-06-15,3,3,2022-06-18,196.34,0.2,39.27,157.07,0,Not Returned,0
2376,1973,Miami,Home Appliances,UPI,2022-02-12,3,2,2022-02-14,321.83,0.04,12.87,308.96,0,Not Returned,-1
2377,4155,Chicago,Books,Credit Card,2022-02-09,2,2,2022-02-11,428.12,0.09,38.53,389.59,0,Not Returned,0
2378,4093,Miami,Sports,COD,2022-05-31,8,9,2022-06-09,142.97,0.15,21.45,121.52,1,Defective,1
2379,4530,Miami,Books,Debit Card,2022-02-13,8,8,2022-02-21,308.46,0.2,61.69,246.77,0,Not Returned,0
2380,2562,New York,Electronics,COD,2022-03-22,7,7,2022-03-29,250.55,0.28,70.15,180.4,0,Not Returned,0
2381,4778,Chicago,Beauty,Debit Card,2022-09-14,11,9,2022-09-23,399.48,0.18,71.91,327.57,1,Wrong Item,-2
2382,3896,San Francisco,Electronics,Debit Card,2022-04-13,7,8,2022-04-21,354.68,0.2,70.94,283.74,1,Size Issue,1
2383,4453,Seattle,Clothing,Credit Card,2022-12-04,9,9,2022-12-13,389.42,0.09,35.05,354.37,0,Not Returned,0
2384,3795,Houston,Sports,Debit Card,2022-02-10,1,2,2022-02-12,158.21,0.21,33.22,124.99,0,Not Returned,1
2385,4511,Phoenix,Clothing,Net Banking,2022-11-14,8,7,2022-11-21,358.09,0.13,46.55,311.54,0,Not Returned,-1
2386,4675,Miami,Sports,Debit Card,2022-07-07,9,9,2022-07-16,310.79,0.26,80.81,229.98,0,Not Returned,0
2387,1988,San Francisco,Beauty,Debit Card,2022-07-27,9,9,2022-08-05,239.21,0.12,28.71,210.5,1,Defective,0
2388,1020,Boston,Books,UPI,2022-04-18,9,8,2022-04-26,201.6,0.14,28.22,173.38,1,Wrong Item,-1
2389,3350,Boston,Sports,UPI,2022-11-25,1,1,2022-11-26,179.17,0.13,23.29,155.88,0,Not Returned,0
2390,1868,Houston,Electronics,Credit Card,2022-11-30,2,3,2022-12-03,24.64,0.24,5.91,18.73,0,Not Returned,1
2391,1083,Houston,Books,Credit Card,2022-07-13,8,8,2022-07-21,101.39,0.29,29.4,71.99,0,Not Returned,0
2392,4845,Houston,Beauty,Net Banking,2022-02-26,2,3,2022-03-01,48.31,0.1,4.83,43.48,0,Not Returned,1
2393,2682,Phoenix,Electronics,UPI,2022-05-01,3,4,2022-05-05,427.21,0.14,59.81,367.4,0,Not Returned,1
2394,2976,Phoenix,Books,COD,2022-10-25,1,2,2022-10-27,432.84,0.21,90.9,341.94,0,Not Returned,1
2395,4524,Seattle,Sports,Credit Card,2022-03-26,4,3,2022-03-29,426.17,0.27,115.07,311.1,0,Not Returned,-1
2396,2410,Miami,Sports,Credit Card,2022-03-07,4,5,2022-03-12,412.6,0.15,61.89,350.71,0,Not Returned,1
2397,2530,Los Angeles,Electronics,UPI,2022-03-11,6,6,2022-03-17,126.24,0.03,3.79,122.45,0,Not Returned,0
2398,4328,Boston,Home Appliances,UPI,2022-08-21,8,6,2022-08-27,256.06,0.11,28.17,227.89,0,Not Returned,-2
2399,1569,New York,Sports,Net Banking,2022-08-31,6,7,2022-09-07,455.77,0.17,77.48,378.29,0,Not Returned,1
2400,4963,New York,Home Appliances,UPI,2022-09-24,8,8,2022-10-02,384.7,0.13,50.01,334.69,1,No Longer Needed,0
2401,1933,Houston,Books,Debit Card,2022-01-04,6,6,2022-01-10,20.87,0.06,1.25,19.62,0,Not Returned,0
2402,4598,Dallas,Home Appliances,COD,2022-03-20,4,6,2022-03-26,240.52,0.01,2.41,238.11,1,Defective,2
2403,4233,Boston,Electronics,Debit Card,2022-08-06,2,2,2022-08-08,25.12,0.21,5.28,19.84,0,Not Returned,0
2404,2980,Los Angeles,Clothing,Debit Card,2022-08-24,1,3,2022-08-27,154.72,0.3,46.42,108.3,0,Not Returned,2
2405,4234,Los Angeles,Clothing,Debit Card,2022-03-20,6,6,2022-03-26,229.17,0.28,64.17,165.0,0,Not Returned,0
2406,2855,New York,Electronics,Credit Card,2022-06-26,5,6,2022-07-02,448.59,0.2,89.72,358.87,1,No Longer Needed,1
